jmdict_seq,kana,kanji,waller_definition
1387100,せん,仙,"hermit, wizard"
1392570,ぜん,前,before
1391890,せんい,繊維,"fibre, fiber, textile"
1392190,せんきょ,選挙,election
1389660,せんきょう,宣教,religious mission
1389680,せんげん,宣言,"declaration, proclamation, announcement"
1387640,せんこう,先行,"preceding, going first"
1392240,せんこう,選考,"selection, screening"
1390230,せんさい,戦災,war damage
1389790,せんしゅう,専修,specialization
1390280,せんじゅつ,戦術,tactics
1391330,せんすい,潜水,diving
1596200,せんせんげつ,先先月,month before last
1888910,せんせんしゅう,先先週,week before last
1388080,せんだい,先代,"family predecessor, previous age, previous generation"
1388100,せんだって,先だって,"recently, the other day"
1388150,せんちゃく,先着,first arrival
1388200,せんてんてき,先天的,"a priori, inborn, innate, inherent, congenital, hereditary"
1390420,せんとう,戦闘,"battle, fight, combat"
1391360,せんにゅう,潜入,"infiltration, sneaking in"
1392080,せんぱく,船舶,ship
1596240,せんよう,専用,"exclusive use, personal use"
1389610,せんりょう,占領,"occupation, capture, possession, have a room to oneself"
1390660,せんりょく,戦力,war potential
1382190,ぜいむしょ,税務署,tax office
1374510,ぜせい,是正,"correction, revision"
1386940,ぜっぱん,絶版,out of print
1386960,ぜつぼう,絶望,"despair, hopelessness"
1610700,ぜひとも,是非とも,by all means (with sense of not taking no for an answer)
1396490,ぜん,膳,"(small) table, tray, meal"
1396420,ぜん,禅,Zen (Buddhism)
1394940,ぜんかい,全快,complete recovery of health
1395560,ぜんせい,全盛,height of prosperity
1393680,ぜんてい,前提,"preamble, premise, reason, prerequisite"
1393750,ぜんと,前途,"future prospects, outlook, the journey ahead"
1396240,ぜんめつ,全滅,annihilation
1394560,ぜんりょう,善良,"goodness, excellence, virtue"
1394190,ぜんれい,前例,precedent
1398030,そう,僧,"monk, priest"
1176700,そう,沿う,"to run along, to follow"
1440810,そう,添う,"to accompany, to become married, to comply with"
1401470,そう,総,"whole, all, general, gross"
1400840,そうおう,相応,"suitability, fitness"
1401490,そうかい,総会,general meeting
1398320,そうかん,創刊,"launching (e.g. newspaper), first issue"
1402750,そうきん,送金,"remittance, sending money"
1402550,そうこう,走行,"running a wheeled vehicle (e.g. car), traveling"
1596380,そうごう,総合,"synthesis, coordination, putting together, integration, composite"
1399660,そうさ,捜査,"search (esp. in criminal investigations), investigation"
1399690,そうさく,捜索,"search (esp. for someone or something missing), investigation"
1612860,そうして,然うして,"and, like that"
1402340,そうしょく,装飾,ornament
1400080,そうじゅう,操縦,"management, handling, control, manipulation"
1398560,そうぞう,創造,creation
1399430,そうだい,壮大,"magnificent, grand, majestic, splendid"
1403080,そうどう,騒動,"strife, riot, rebellion"
1402900,そうなん,遭難,"disaster, shipwreck, accident"
1401070,そうば,相場,"market price, speculation, estimation"
1402400,そうび,装備,equipment
1398640,そうりつ,創立,"establishment, founding, organization"
1596490,そえる,添える,"to add to, to attach, to append, to accompany, to garnish, to imitate, to annex"
1404190,そくざに,即座に,"immediately, right away"
1403780,そくしん,促進,"promotion, acceleration, encouragement, facilitation, spurring on"
1404090,そくする,即する,"to conform to, to agree with, to be adapted to, to be based on"
1404510,そくばく,束縛,"restraint, shackles, restriction, confinement, binding"
1404040,そくめん,側面,"side, flank, sidelight, lateral"
1406090,そこで,其処で,"so (conj), accordingly, now, then, thereupon"
1596510,そこなう,損なう,"to harm, to hurt, to injure, to damage, to fail in doing"
1006720,そこら,其処ら,"everywhere, somewhere, approximately, that area, around there"
1397220,そざい,素材,"raw materials, subject matter"
1397820,そし,阻止,"obstruction, check, hindrance, prevention, interdiction"
1006730,そして,然して,and
1397740,そしょう,訴訟,"litigation, lawsuit"
1160520,そだち,育ち,"breeding, growth"
1396530,そち,措置,"measure, step"
1006780,そちら,其方,"over there, the other"
1596550,そっけない,素っ気ない,"cold, short, curt, blunt"
1596570,そっちょく,率直,"frankness, candour, openheartedness"
1204110,そっぽ,外方,look (or turn) the other way
1485650,そなえつける,備え付ける,"to provide, to furnish, to equip, to install"
1596640,そなわる,備わる,"to be furnished with, to be endowed with, to possess, to be among, to be one of, to be possessed of"
1176240,その,園,"garden, park, plantation"
1006880,そのうえ,その上,"in addition, furthermore"
1006930,そのうち,その内,"eventually, sooner or later, of the previously mentioned"
1006850,そのため,その為,"hence, for that reason"
1006900,そのほか,その外,"besides, in addition, the rest"
1406030,そのまま,其の儘,"without change, as it is (i.e. now)"
1570770,そびえる,聳える,"to rise, to tower, to soar"
1397390,そぼく,素朴,"simplicity, artlessness, naivete"
1391100,そまる,染まる,to dye
1472680,そむく,背く,"to run counter to, to go against, to disobey, to infringe"
1391160,そめる,染める,"to dye, to colour"
1167650,そらす,逸らす,"to turn away, to avert"
1480110,そり,反り,"warp, curvature, curve, arch"
1006970,それ,其れ,"it, that"
1006980,それから,其れから,"and then, after that"
1007000,それで,其れで,"and (conj), thereupon, because of that"
1406050,それでは,,"in that situation, well then ..."
1406060,それでも,其れでも,"but (still), and yet, nevertheless, even so, notwithstanding"
1007010,それとも,其れとも,"or, or else"
1007040,それに,其れに,"besides, moreover"
1007060,それほど,其れ程,"to that degree, extent"
1406080,それゆえ,其れ故,"therefore, for that reason, so"
1406100,そろい,揃い,"set, suit, uniform"
1406750,そんしつ,損失,loss
1406190,そんぞく,存続,"duration, continuance"
1610080,ぞい,沿い,along
1403110,ぞう,像,"statue, image, figure, picture, portrait"
1403190,ぞうきょう,増強,"augment, reinforce, increase"
1403520,ぞうしょう,蔵相,Minister of Finance
1403270,ぞうしん,増進,"promoting, increase, advance"
1007170,ぞんざい,,"rude, careless, slovenly"
1406940,たい,他意,"ill will, malice, another intention, secret purpose, ulterior motive, fickleness, double-mindedness"
1409840,たいおう,対応,"interaction, correspondence, coping with, dealing with"
1411320,たいか,退化,"degeneration, retrogression"
1409310,たいかく,体格,"physique, constitution"
1413230,たいがい,大概,"in general, mainly"
1411340,たいがく,退学,dropping out of school
1413500,たいきん,大金,great cost
1410610,たいぐう,待遇,"treatment, reception"
1410000,たいけつ,対決,"confrontation, showdown"
1409420,たいけん,体験,personal experience
1410020,たいこう,対抗,"opposition, antagonism"
1409820,たいして,対して,"for, in regard to, per"
1414050,たいしゅう,大衆,general public
1410070,たいしょ,対処,"deal with, cope"
1411420,たいしょく,退職,retirement (from office)
1411390,たいじ,退治,extermination
1410770,たいせい,態勢,"attitude, conditions, preparations"
1410230,たいだん,対談,"talk, dialogue, conversation"
1410250,たいとう,対等,equivalent
1410940,たいのう,滞納,"non-payment, default"
1410260,たいひ,対比,"contrast, comparison"
1414830,たいぶ,大部,"most (e.g. most part), greater, fairly, a good deal, much"
1655340,たいへん,対辺,(geometrical) opposite side
1410650,たいぼう,待望,expectant waiting
1410740,たいまん,怠慢,"negligence, procrastination, carelessness"
1410270,たいめん,対面,"interview, meeting"
1409760,たいりょく,体力,physical strength
1410300,たいわ,対話,"interactive, interaction, conversation, dialogue"
1211310,たえる,耐える,"to bear, to endure"
1386710,たえる,絶える,"to die out, to peter out, to become extinct"
1211310,たえる,堪える,"to bear, to stand, to endure, to put up with, to support, to withstand, to resist, to brave, to be fit for, t"
1633260,たか,高,"quantity, amount, volume, number, amount of money"
1283220,たかまる,高まる,"to rise, to swell, to be promoted"
1504680,たきび,焚火,(open) fire
1415870,たくさん,沢山,"many, a lot, much"
1573650,たくましい,逞しい,"burly, strong, sturdy"
1278290,たくみ,巧み,"skill, cleverness"
1596870,たぐい,類,a kind
1354600,たけ,丈,"height, stature, length, measure, all (one has)"
1404680,たしざん,足し算,addition
1407870,たすうけつ,多数決,majority rule
1344390,たすけ,助け,assistance
1250660,たずさわる,携わる,"to participate, to take part"
1489240,ただよう,漂う,"to drift about, to float, to hang in air"
1216210,たち,館,"1. mansion, small castle"
1551810,たちかた,立方,dancing (geisha)
1288480,たちまち,忽ち,"at once, in a moment, suddenly, all at once"
1551300,たちよる,立ち寄る,"to stop by, to drop in for a short visit"
1416240,たっしゃ,達者,"skillful, in good health"
1416260,たっせい,達成,achievement
1598620,たっとい,尊い,"precious, valuable, priceless, noble, exalted, sacred"
1598620,たっとい,貴い,"precious, valuable, priceless, noble, exalted, sacred"
1598640,たっとぶ,尊ぶ,"to value, to prize, to esteem"
1597030,たつ,絶つ,"to sever, to cut off, to suppress, to abstain (from)"
1341840,たて,盾,"shield, buckler, escutcheon, pretext"
1597110,たてまえ,建前,"face, official stance, public position or attitude (as opposed to private thoughts)"
1584070,たてまつる,奉る,"to offer, to present, to revere, to do respectfully"
1597125,たとえ,仮令,"example, even if, if, though, although"
1407290,たどうし,他動詞,transitive verb (direct obj)
1416680,たどりつく,辿り着く,"to grope along to, to struggle on to, to arrive somewhere after a struggle"
1416690,たどる,辿る,"to follow (road), to pursue (course), to follow up"
1580300,たなごころ,掌,the palm
1207270,たのしむ,楽しむ,to enjoy oneself
1610270,たのみ,頼み,"request, favor, reliance, dependence"
1597150,たばこ,煙草,"(pt:) (n) (uk) tobacco (pt: tabaco), cigarettes"
1597160,たびたび,度々,"often, repeatedly, frequently"
1407370,たほう,他方,"another side, different direction, (on) the other hand"
1408040,たぼう,多忙,"busy, pressure of work"
1230220,たまう,給う,"to receive, to grant"
1634500,たまに,偶に,"occasionally, once in a while"
1211340,たまらない,堪らない,"intolerable, unbearable, unendurable"
1552620,たまり,溜まり,"collected things, gathering place, arrears"
1312860,たまわる,賜る,"to grant, to bestow"
2713240,ためし,例,"instance, example, case, precedent, experience, custom, usage, parallel, illustration"
1573390,ためらう,躊躇う,to hesitate
1513250,たもつ,保つ,"to keep, to preserve, to hold, to retain, to maintain, to support, to sustain, to last, to endure, to keep we"
1545360,たやすい,容易い,"easy, simple, light"
1408100,たよう,多様,"diversity, variety"
1421570,たるみ,弛み,"slack, slackening, dullness, letdown"
1421580,たるむ,弛む,"to slacken, to loosen, to relax"
1370860,たれ,,adjectival suffix for a person
1370870,たれる,垂れる,"to hang, to droop, to drop, to lower, to pull down, to dangle, to sag, to drip, to ooze, to trickle, to leave"
1891990,たん,歎,"grief, sigh, lamentation"
1480050,たん,反,"roll of cloth (c. 10 yds.), .245 acres, 300 tsubo"
1417100,たんいつ,単一,"single, simple, sole, individual, unitory"
1418630,たんか,短歌,"tanka, 31-syllable Japanese poem"
1418150,たんか,担架,"stretcher, litter"
1418670,たんき,短気,quick temper
1597250,たんけん,探検,"exploration, expedition"
1418740,たんしゅく,短縮,"shortening, abbreviation, reduction"
1418990,たんす,箪笥,chest of drawers
1418570,たんそ,炭素,carbon (C)
1418780,たんだい,短大,junior college
1417760,たんちょう,単調,"monotony, monotone, dullness"
1417780,たんどく,単独,"sole, independence, single, solo (flight)"
1418810,たんぱ,短波,short wave
1419070,たんぱくしつ,蛋白質,protein
1415260,だい,第,ordinal
1414500,だいたん,大胆,"bold, daring, audacious"
1412770,だいなし,台無し,"mess, spoiled, (come to) nothing"
1415010,だいべん,大便,"feces, excrement, shit"
1412300,だいべん,代弁,"pay by proxy, act for another, speak for another"
1412760,だいほん,台本,"libretto, scenario"
1412360,だいよう,代用,substitution
1408850,だかい,打開,break in the deadlock
1408510,だきょう,妥協,"compromise, giving in"
1007340,だけ,丈,"only, just, as"
1408530,だけつ,妥結,agreement
1408870,だげき,打撃,"1. blow, shock, strike, damage, 2. batting (baseball)"
1409040,ださく,駄作,"poor work, rubbish"
1416520,だっしゅつ,脱出,escape
1416420,だっする,脱する,"to escape from, to get out"
1416570,だったい,脱退,secession
1007430,だぶだぶ,,"loose, baggy"
1574550,だます,騙す,"to trick, to cheat, to deceive"
1007480,だらけ,,implying (negatively) that something is full of e.g. mistakes
1007520,だるい,怠い,"sluggish, feel heavy, languid, dull"
1419320,だん,壇,"1. platform, podium, rostrum, 2. (arch) mandala"
1419230,だんけつ,団結,"unity, union, combination"
1419590,だんげん,断言,"declaration, affirmation"
1419690,だんぜん,断然,"firmly, absolutely, definitely"
1597350,だんだん,段々,"gradually, by degrees"
1418410,だんな,旦那,"master (of house), husband (informal)"
1419810,だんめん,断面,cross section
1419530,だんりょく,弾力,"elasticity, flexibility"
1316840,ちあん,治安,public order
1242170,ちかづく,近付く,"to approach, to get near, to get acquainted with, to get closer"
1158890,ちがえる,違える,to change
1250160,ちぎる,契る,"to pledge, to promise, to swear"
1422180,ちくさん,畜産,animal husbandry
1422200,ちくしょう,畜生,"beast, brute, damn"
1422440,ちくせき,蓄積,"accumulation, accumulate, store"
1420630,ちせい,知性,intelligence
1464980,ちち,乳,"milk, breast, loop"
1497690,ちちはは,父母,"father and mother, parents"
1337540,ちぢまる,縮まる,"to be shortened, to be contracted, to shrink"
1422540,ちっそく,窒息,suffocation
1007560,ちっとも,些とも,not at all (neg. verb)
1422520,ちつじょ,秩序,"order, regularity, system, method"
1420650,ちてき,知的,intellectual
1956680,ちょ,著,"counter for suits of clothing, arriving at .."
1597470,ちゃく,着,"counter for suits of clothing, arriving at .."
1423060,ちゃくしゅ,着手,"embarkation, launch"
1423090,ちゃくしょく,着色,"colouring, coloring"
1423130,ちゃくせき,着席,"sit down, seat"
1423260,ちゃくもく,着目,attention
1423280,ちゃくりく,着陸,"landing, alighting, touch down"
1423030,ちゃっこう,着工,start of (construction) work
1422600,ちゃのま,茶の間,living room (Japanese style)
1422610,ちゃのゆ,茶の湯,tea ceremony
1007620,ちやほや,,"pamper, make a fuss of, spoil"
1581710,ちゅうかん,昼間,"daytime, during the day"
1426110,ちゅうがえり,宙返り,"somersault, looping-the-loop"
1424040,ちゅうけい,中継,"relay, hook-up"
1426140,ちゅうこく,忠告,"advice, warning"
1581690,ちゅうし,中指,middle finger
1424500,ちゅうしょう,中傷,"slander, libel, defamation"
1012210,ちゅうじつ,忠実,"fidelity, faithfulness"
1424660,ちゅうすう,中枢,"centre, pivot, mainstay, nucleus, backbone, central figure, pillar, key man"
1426220,ちゅうせん,抽選,"lottery, raffle, drawing (of lots)"
1424900,ちゅうだん,中断,"interruption, suspension, break"
1425430,ちゅうっぱら,中っ腹,"irritated, offended"
1425160,ちゅうどく,中毒,poisoning
1425960,ちゅうにん,仲人,"go-between, matchmaker"
1426410,ちゅうはん,昼飯,"lunch, midday meal"
1425540,ちゅうりつ,中立,neutrality
1425670,ちゅうわ,中和,"neutralize, counteract"
1428960,ちょう,腸,"guts, bowels, intestines"
1429010,ちょう,蝶,butterfly
1429340,ちょう,超,"super-, ultra-, hyper-"
1427590,ちょう,庁,government office
1429080,ちょういん,調印,"signature, sign, sealing"
1428880,ちょうかく,聴覚,the sense of hearing
1429820,ちょうかん,長官,"chief, (government) secretary"
1428890,ちょうこう,聴講,"lecture attendance, auditing"
1428110,ちょうしゅう,徴収,"collection, levy"
1428920,ちょうしんき,聴診器,stethoscope
1428240,ちょうせん,挑戦,"challenge, defiance"
1610340,ちょうだい,長大,"very long, great length"
1429260,ちょうてい,調停,"arbitration, conciliation, mediation"
1427340,ちょうど,恰度,"just, right, exactly"
1430110,ちょうへん,長編,long (e.g. novel film)
1427420,ちょうめ,丁目,"district of a town, city block (of irregular size)"
1429310,ちょうり,調理,cooking
1429330,ちょうわ,調和,harmony
1007790,ちょくちょく,,"often, frequently, now and then, occasionally"
1431540,ちょくめん,直面,confrontation
1427140,ちょしょ,著書,"literary work, book"
1597700,ちょちく,貯蓄,savings
1430850,ちょっかん,直感,intuition
1163940,ちょっと,一寸,"(ateji) (adv int) (uk) just a minute, a short time, a while, just a little, somewhat, easily, readily, rath"
1427150,ちょめい,著名,"well-known, noted, celebrated"
1007920,ちらっと,,"at a glance, by accident"
1369920,ちりとり,塵取り,dustpan
1316890,ちりょう,治療,medical treatment
1431990,ちんぎん,賃金,wages
1431790,ちんでん,沈殿,"precipitation, settlement"
1431800,ちんぼつ,沈没,"sinking, foundering"
1431810,ちんもく,沈黙,"silence, reticence"
1432210,ちんれつ,陳列,"exhibition, display, show"
1432480,ついきゅう,追及,"gaining on, carrying out, solving (crime)"
1432560,ついせき,追跡,pursuit
1316390,ついで,次いで,"next, secondly, subsequently"
1432670,ついほう,追放,"exile, banishment"
1484600,ついやす,費やす,"to spend, to devote, to waste"
1432240,ついらく,墜落,"falling, crashing"
1432840,つう,通,"connoisseur, counter for letters"
1432760,つうかん,痛感,"feeling keenly, fully realizing"
1433280,つうじょう,通常,"common, general, usually"
1432790,つうせつ,痛切,"keen, acute"
1356620,つえ,杖,cane
1305720,つかい,遣い,"mission, simple task, doing"
1305900,つかいみち,使い道,use
1304760,つかえる,仕える,"to serve, to work for"
1306630,つかさどる,司る,"to rule, to govern, to administer"
1404490,つかのま,束の間,"moment, brief time, brief, transient"
1583630,つき,付き,"attached to, impression, sociality, appearance, furnished with, under, to"
1597790,つきあう,付き合う,"to associate with, to keep company with, to get on with"
1255810,つきなみ,月並み,"every month, common"
1370070,つきる,尽きる,"to be used up, to be run out, to be exhausted, to be consumed, to come to an end"
1251860,つぎめ,継ぎ目,"a joint, joining point"
1444150,つく,吐く,"1. to breathe, 2. to tell (lies), 3. to vomit, to disgorge"
1370090,つくす,尽くす,"to exhaust, to run out, to serve (a person), to befriend"
1297250,つくり,作り,"make-up, sliced raw fish"
1297250,つくり,造り,"make up, structure, physique"
1396480,つくろう,繕う,"to mend, to repair, to fix, to patch up, to darn, to tidy up, to adjust, to trim"
1385340,つぐ,接ぐ,"to join, to piece together, to set (bones), to graft (trees)"
1251750,つぐ,継ぐ,to succeed
1495790,つけくわえる,付け加える,to add one thing to another
1285990,つげる,告げる,to inform
1433730,つじつま,辻褄,"coherence, consistency"
1610410,つっぱる,突っ張る,"to support, to become stiff, to become taut, to thrust (ones opponent), to stick to (ones opinion), to in"
1449590,つつ,筒,"pipe, tube"
1456895,つつく,突く,"1. to thrust, to strike, to attack, 2. to poke, to nudge, to pick at"
1598000,つつしむ,慎む,"to be careful, to be chaste or discreet, to abstain or refrain"
2545840,つてこと,伝言,"verbal message, rumor, word"
1582180,でんごん,伝言,"verbal message, rumor, word"
1240800,つとまる,勤まる,"to be fit for, to be equal to, to function properly"
1240910,つとめさき,勤め先,place of work
1445110,つとめて,努めて,"make an effort!, work hard!"
1432220,つなみ,津波,"tsunami, tidal wave"
1567230,つねる,抓る,to pinch
1514800,つのる,募る,"to invite, to solicit help participation etc"
1408410,つば,唾,"saliva, sputum"
1565120,つぶやく,呟く,"to mutter, to murmur"
1585820,つぶる,瞑る,to close the eyes
1433870,つぼ,壷,"tsubo jar, pot, vase"
1571800,つぼみ,蕾,"bud, flower bud"
1573400,つまずく,躓く,"to stumble, to trip"
1598080,つまむ,摘む,"to pinch, to hold, to pick up"
1008190,つまらない,詰らない,"insignificant, boring, trifling"
1610430,つまり,詰まり,"in short, in brief, in other words, that is to say, in the long run, after all, blockade, stuffing, ultimate"
1560070,つゆ,露,dew
1236130,つよまる,強まる,"to get strong, to gain strength"
1236150,つよめる,強める,"to strengthen, to emphasize"
1559240,つらなる,連なる,"to extend, to stretch out, to stand in a row"
1215070,つらぬく,貫く,to go through
1559250,つらねる,連ねる,"to link, to join, to put together"
1434040,つり,釣り,"fishing, angling"
1773770,つりかわ,吊り革,strap
1434090,つりがね,釣鐘,hanging bell
1433980,つるす,吊るす,to hang
1598240,てあて,手当て,"allowance, compensation, treatment, medical care"
1409160,てい,体,"appearance, air, condition, state, form"
1436360,ていきょう,提供,"offer, tender, program sponsoring, furnishing"
1435530,ていぎ,定義,definition
1436380,ていけい,提携,"cooperation, tie-up, joint business, link-up"
1409480,ていさい,体裁,"decency, style, form, appearance, show, get-up, format"
1436480,ていし,梯子,"ladder, stairs"
1435650,ていしょく,定食,"set meal, special (of the day)"
1436400,ていじ,提示,"presentation, exhibit, suggest, citation"
1436710,ていせい,訂正,"correction, revision"
1435010,ていたい,停滞,"stagnation, tie-up, congestion, retention, accumulation, falling into arrears"
1436820,ていたく,邸宅,"mansion, residence"
1435740,ていねん,定年,retirement age
1435350,ていぼう,堤防,"bank, weir"
1328120,ておくれ,手遅れ,"too late, belated treatment"
1327970,てかず,手数,"number of moves, trouble"
1598300,てがかり,手掛かり,"contact, trail, scent, on hand, hand hold, clue, key"
1327390,てがける,手掛ける,"to handle, to manage, to work with, to rear, to look after, to have experience with"
1327530,てがる,手軽,"easy, simple, informal, offhand, cheap"
1437260,てき,的,"-like, typical"
1437350,てきおう,適応,"adaptation, accommodation, conformity"
1437380,てきぎ,適宜,suitability
1437410,てきせい,適性,aptitude
1327690,てぎわ,手際,"performance, skill, tact"
1327810,てじゅん,手順,"process, procedure, protocol"
1327900,てじょう,手錠,"handcuffs, manacles"
1327490,てぢか,手近,"near, handy, familiar"
1008290,てっきり,,"surely, certainly, beyond doubt"
1437880,てっこう,鉄鋼,iron and steel
1598340,てっする,徹する,"to sink in, to penetrate, to devote oneself, to believe in, to go through, to do intently and exclusively"
1779480,てっぺん,鉄片,iron scraps
1328260,てはい,手配,"arrangement, search (by police)"
1328290,てはず,手筈,"arrangement, plan, programme"
1598410,てびき,手引き,"guidance, guide, introduction"
1328390,てほん,手本,"model, pattern"
1327380,てまわし,手回し,"preparations, arrangements"
1327560,てもと,手元,"on hand, at hand, at home"
1350850,てりかえす,照り返す,"to reflect, to throw back light"
1328340,てわけ,手分け,division of labour
1582125,てん,店,"store, shop, establishment"
1441440,てんか,点火,"ignition, lighting, set fire to"
1441070,てんかい,転回,"revolution, rotation"
1441080,てんかん,転換,"convert, divert"
1441100,てんきょ,転居,"moving, changing residence"
1441120,てんきん,転勤,"transfer, transmission"
1441540,てんけん,点検,"inspection, examination, checking"
1441140,てんこう,転校,change schools
1439080,てんごく,天国,"paradise, heaven, Kingdom of Heaven"
1439090,てんさい,天才,"genius, prodigy, natural gift"
1439110,てんさい,天災,"natural calamity, disaster"
1440610,てんじ,展示,"exhibition, display"
1438340,てんじょう,天井,"ceiling, ceiling price"
1441040,てんじる,転じる,"to turn, to shift, to alter, to distract"
1441690,てんせん,点線,"dotted line, perforated line"
1439740,てんたい,天体,heavenly body
1704220,てんてん,転転,"rolling about, moving from place to place, being passed around repeatedly"
1008320,てんで,,"(not) at all, altogether, entirely"
1441320,てんにん,転任,change of post
1440640,てんぼう,展望,"view, outlook, prospect"
1441370,てんらく,転落,"fall, degradation, slump"
1598530,であう,出合う,"to meet by chance, to come across, to happen to encounter, to hold a rendezvous, to have a date"
1598540,でいりぐち,出入り口,exit and entrance
1008370,でかい,,huge
1580150,できもの,出来物,"able man, tumour, growth, boil, ulcer, abcess, rash, pimple"
1339500,できる,出切る,"to be out of, to have no more at hand"
1337950,でくわす,出くわす,"to happen to meet, to come across"
1339630,でたらめ,出鱈目,"irresponsible utterance, nonsense, nonsensical, random, haphazard, unsystematic"
1339740,でなおし,出直し,"adjustment, touch up"
1442740,でんえん,田園,"country, rural districts"
1443220,でんげん,電源,"source of electricity, power (button on TV etc.)"
1442100,でんせつ,伝説,"tradition, legend, folklore"
1443570,でんせん,電線,electric line
1442240,でんたつ,伝達,"transmission (e.g. news), communication, delivery"
1442450,でんらい,伝来,"ancestral, hereditary, imported, transmitted, handed down"
1008490,と,,"1. if (conjunction), 2. promoted pawn (shogi) (abbr)"
1535960,といあわせる,問い合わせる,"to enquire, to seek information"
1584790,といや,問屋,wholesale store
1536000,とう,問う,"to ask, to question, to charge (i.e. with a crime), to accuse, without regard to (neg)"
1448340,とう,棟,"place, section, building"
1582305,とう,等,"et cetera, etc., and the like"
1450610,とうき,陶器,"pottery, ceramics"
1449410,とうきゅう,等級,"grade, class"
1449960,とうぎ,討議,"debate, discussion"
1444760,とうこう,登校,attendance (at school)
1449760,とうごう,統合,"integration, unification, synthesis"
1445890,とうさん,倒産,"(corporate) bankruptcy, insolvency"
1447230,とうし,投資,investment
1449790,とうじ,統治,"rule, reign, government, governing"
1449820,とうせい,統制,"regulation, control"
1449180,とうせん,当選,"being elected, winning the prize"
1450450,とうそう,逃走,"flight, desertion, escape"
1449840,とうそつ,統率,"command, lead, generalship, leadership"
1449860,とうたつ,到達,"reaching, attaining, arrival"
1449880,とうてい,到底,(cannot) possibly
2857308,とうとう,丁々,"clashing of swords, felling of trees, ringing of an ax"
1447300,とうにゅう,投入,"throw, investment, making (an electrical circuit)"
1449120,とうにん,当人,"the one concerned, the said person"
1450470,とうぼう,逃亡,escape
1446150,とうみん,冬眠,"hibernation, winter sleep"
1444810,とうろく,登録,"registration, register, entry, record"
1449980,とうろん,討論,"debate, discussion"
1177830,とおざかる,遠ざかる,to go far off
1177930,とおまわり,遠回り,"detour, roundabout way"
1432940,とおりかかる,通りかかる,to happen to pass by
1444050,とかく,兎角,"anyhow, anyway, somehow or other, generally speaking, in any case, this and that, many, be apt to"
1565100,とがめる,咎める,"to blame, to find fault, to take someone to task, to aggravate (an injury)"
1598670,ときおり,時折,sometimes
1598690,とぎれる,跡切れる,"to pause, to be interrupted"
1386420,とく,説く,"to explain, to advocate, to preach, to persuade"
1454740,とくぎ,特技,special skill
1454920,とくさん,特産,"specialty, special product"
1455060,とくしゅう,特集,"feature (e.g. newspaper), special edition, report"
1454590,とくてん,得点,"score, points made, marks obtained, runs"
1455230,とくは,特派,"send specially, special envoy"
1455370,とくゆう,特有,"characteristic (of), peculiar (to)"
1598700,とぐ,研ぐ,"to sharpen, to grind, to scour, to hone, to polish, to wash (rice)"
1598710,とげ,刺,"thorn, splinter, spine, biting words"
1372620,とげる,遂げる,"to accomplish, to achieve, to carry out"
1349370,とこ,床,"bed, sickbed, alcove, padding"
1008570,ところが,所が,"however, while, even if"
1343110,ところで,所で,"by the way, even if, no matter what"
1468660,としごろ,年頃,"age, marriageable age, age of puberty, adolescence, for some years"
1598750,としより,年寄り,"old people, the aged"
1267060,とじまり,戸締り,"closing up, fastening the doors"
1444870,とじょう,途上,"en route, half way"
1433770,とじる,綴じる,"to bind, to file"
1444900,とだえる,途絶える,"to stop, to cease, to come to an end"
1454780,とっきょ,特許,"special permission, patent"
1320570,とっくに,疾っくに,"long ago, already, a long time ago"
1454870,とっけん,特権,"privilege, special right"
1565170,とっさ,咄嗟,"moment, instant"
1598780,とって,取っ手,"handle, grip, knob"
1457100,とっぱ,突破,"breaking through, breakthrough, penetration"
1457090,とつじょ,突如,"suddenly, all of a sudden"
1008630,とても,迚も,"very, awfully, exceedingly"
1376140,ととのえる,整える,"to put in order, to get ready, to arrange, to adjust"
1598810,とどけ,届け,"report, notification, registration"
1410920,とどこおる,滞る,"to stagnate, to be delayed"
2657130,とどまる,止まる,to be limited to
1598820,とどめる,留める,"to stop, to cease, to put an end to"
1598820,とどめる,止める,"to stop, to cease, to put an end to"
1347490,となえる,唱える,"to recite, to chant, to call upon"
1443990,とにかく,兎に角,"anyhow, at any rate, anyway, somehow or other, generally speaking, in any case"
1442650,とのさま,殿様,feudal lord
2546060,とばり,帳,curtain
1483380,とびら,扉,"door, opening"
1444510,とほ,徒歩,"walking, going on foot"
1584130,とぼしい,乏しい,"meagre, scarce, limited, destitute, hard up, scanty, poor"
1496730,とみ,富,"wealth, fortune"
1496740,とむ,富む,"to be rich, to become rich"
1444010,ともかく,兎も角,"anyhow, anyway, somehow or other, generally speaking, in any case"
1234340,ともかせぎ,共稼ぎ,"working together, (husband and wife) earning a living together"
2850328,ともしび,灯,light
1478370,ともなう,伴う,"to accompany, to bring with, to be accompanied by, to be involved in"
1234760,ともばたらき,共働き,dual income
1598960,とらえる,捕らえる,"to seize, to grasp, to capture, to arrest"
1598980,とりあえず,取りあえず,"at once, first of all, for the time being"
1598990,とりあつかい,取り扱い,"treatment, service, handling, management"
1326540,とりあつかう,取り扱う,"to treat, to handle, to deal in"
1430280,とりい,鳥居,torii (Shinto shrine archway)
1599020,とりかえ,取り替え,"swap, exchange"
1326820,とりくむ,取り組む,"to tackle, to wrestle with, to engage in a bout, to come to grips with"
1599070,とりしまり,取り締まり,"control, management, supervision"
